stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2025-06-05,40.0,40.0,40.0,40.0,0,0,Y,2AF97W330,2025-06-05,20:35:43
2025-06-04,29.85,29.85,29.85,29.85,0,0,Y,2AF97W330,2025-06-05,20:35:43
2025-06-02,29.8,29.8,29.8,29.8,0,0,Y,2AF97W330,2025-06-05,20:35:43
