stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2025-06-05,34.75,34.75,34.75,34.75,0,0,Y,209DXW335,2025-06-05,20:35:43
2025-06-04,34.75,34.25,34.75,34.25,13,112363,Y,209DXW335,2025-06-05,20:35:43
2025-06-02,24.7,24.7,24.7,24.7,0,0,Y,209DXW335,2025-06-05,20:35:43
2025-05-30,28.25,28.25,28.25,28.25,0,0,Y,209DXW335,2025-06-05,20:35:43
2025-05-29,21.6,21.6,21.6,21.6,0,0,Y,209DXW335,2025-06-05,20:35:43
