stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2025-06-05,50.0,50.0,50.0,50.0,0,0,Y,2AF97W320,2025-06-05,20:35:43
2025-06-04,39.85,39.85,39.85,39.85,0,0,Y,2AF97W320,2025-06-05,20:35:43
2025-06-02,39.8,39.8,39.8,39.8,0,0,Y,2AF97W320,2025-06-05,20:35:43
