stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2025-06-05,49.9,49.9,49.9,49.9,0,0,Y,209DXW320,2025-06-05,20:35:43
2025-06-04,39.75,39.75,39.75,39.75,0,0,Y,209DXW320,2025-06-05,20:35:43
2025-06-02,39.7,39.7,39.7,39.7,0,0,Y,209DXW320,2025-06-05,20:35:43
2025-05-30,43.25,43.25,43.25,43.25,0,0,Y,209DXW320,2025-06-05,20:35:43
2025-05-29,36.55,36.55,36.55,36.55,0,0,Y,209DXW320,2025-06-05,20:35:43
