stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,code,trade_date,collection_time
2025-06-05,30.0,30.0,30.0,30.0,0,0,Y,2AF97W340,2025-06-05,20:35:43
2025-06-04,19.85,19.85,19.85,19.85,0,0,Y,2AF97W340,2025-06-05,20:35:43
2025-06-02,19.9,19.9,19.9,19.9,0,0,Y,2AF97W340,2025-06-05,20:35:43
