acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
422.5,3155.29,301W07422,52.7,0.0,3,0.0,23.15,82.6,6.74,52.7,0,6,6,0,0,0,-0.9383,0.0044,0.1416,-0.0202,-0.3826,45.9586,45.96,5.92,12.65,23.6987,46.78,0.0,0.0,0.0,82.65,23.1,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
420.0,3136.61,301W07420,41.65,-8.6,5,-17.11,20.65,80.2,-1.81,50.25,10,6,6,103538,10,10,-0.9278,0.005,0.1599,-0.0268,-0.3766,0.0,43.46,-2.78,-6.26,23.6987,44.43,42.2,42.2,40.9,80.25,20.6,ITM,1,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
417.5,3117.94,301W07417,47.8,0.0,3,0.0,18.15,77.75,6.84,47.8,0,6,6,0,0,0,-0.9159,0.0056,0.1794,-0.0339,-0.3701,43.4885,40.96,5.7,13.54,23.6987,42.1,0.0,0.0,0.0,77.8,18.1,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
415.0,3099.27,301W07415,45.35,0.0,3,0.0,15.65,75.35,6.89,45.35,0,6,6,0,0,0,-0.9026,0.0063,0.2002,-0.0414,-0.3631,42.2113,38.46,5.54,13.92,23.6987,39.81,0.0,0.0,0.0,75.4,15.6,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
412.5,3080.6,301W07412,42.9,0.0,3,0.0,13.15,72.95,6.94,42.9,0,6,6,0,0,0,-0.8876,0.0069,0.222,-0.0494,-0.3555,40.9037,35.96,5.36,14.28,23.6987,37.54,0.0,0.0,0.0,73.0,13.1,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
410.0,3061.93,301W07410,40.45,0.0,3,0.0,10.65,70.55,6.99,40.45,0,6,6,0,0,0,-0.871,0.0076,0.2446,-0.0576,-0.3474,39.564,33.46,5.14,14.56,23.6987,35.31,0.0,0.0,0.0,70.6,10.6,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
407.5,3043.26,301W07407,38.05,0.0,3,0.0,8.14,68.15,7.09,38.05,0,6,6,0,0,0,-0.8526,0.0084,0.2679,-0.0661,-0.3387,38.3198,30.96,4.92,14.85,23.6987,33.13,0.0,0.0,0.0,68.2,8.13,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
405.0,3024.59,301W07405,35.7,0.0,3,0.0,5.74,65.8,7.24,35.7,0,6,6,0,1,0,-0.8325,0.0091,0.2914,-0.0748,-0.3294,37.1622,28.46,4.72,15.24,23.6987,30.98,0.0,0.0,0.0,65.85,5.73,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
402.5,3005.92,301W07402,33.35,0.0,3,0.0,3.56,63.45,7.39,33.35,0,6,6,0,0,0,-0.8105,0.0098,0.315,-0.0835,-0.3194,35.9561,25.96,4.46,15.44,23.6987,28.89,0.0,0.0,0.0,63.5,3.55,ITM,0,6,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
400.0,2987.25,301W07400,25.6,-5.9,5,-18.73,1.96,61.15,2.14,31.5,30,6,1,201775,23,13,-0.7866,0.0106,0.3382,-0.0921,-0.3089,19.7584,23.46,-1.25,-4.66,23.6987,26.85,28.85,29.15,22.95,61.2,1.82,ITM,1,6,9,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
397.5,2968.58,301W07397,24.1,-4.65,5,-16.17,0.89,58.85,3.14,28.75,5,6,1,30125,5,5,-0.7609,0.0113,0.3606,-0.1005,-0.2978,21.5271,20.96,-0.76,-3.06,23.6987,24.86,24.1,24.1,24.1,58.9,0.75,ITM,5,6,9,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
395.0,2949.91,301W07395,22.0,-4.5,5,-16.98,0.4,56.5,3.54,26.5,17,6,4,92500,20,16,-0.7334,0.0119,0.3819,-0.1086,-0.286,21.1707,18.46,-0.94,-4.1,23.6987,22.94,19.75,22.05,19.75,56.55,0.23,ITM,5,6,34,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
392.5,2931.24,301W07392,19.7,-4.65,5,-19.1,0.22,54.2,3.74,24.35,16,6,5,79838,24,16,-0.7043,0.0125,0.4016,-0.1161,-0.2737,20.1428,15.96,-1.39,-6.59,23.6987,21.09,19.6,20.15,19.6,54.25,0.05,ITM,5,6,35,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
390.0,2912.57,301W07390,17.65,-5.05,5,-22.25,17.05,43.9,4.19,22.7,64,6,2,278413,103,54,-0.6735,0.0131,0.4192,-0.123,-0.261,19.6526,13.46,-1.66,-8.6,23.6987,19.31,16.1,18.3,15.6,52.05,0.01,ITM,1,8,13,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
387.5,2893.9,301W07387,15.85,-4.5,5,-22.11,0.19,50.05,4.89,20.35,74,6,11,296988,104,68,-0.6413,0.0136,0.4344,-0.1291,-0.2477,19.604,10.96,-1.75,-9.94,23.6987,17.6,14.7,16.55,14.7,50.1,0.01,ITM,1,6,91,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
385.0,2875.23,301W07385,14.15,-4.85,5,-25.53,0.25,48.1,5.69,19.0,28,25,5,94575,95,21,-0.6079,0.0139,0.4467,-0.1343,-0.2341,19.5765,8.46,-1.82,-11.4,23.6987,15.97,15.15,15.2,12.35,48.15,0.01,ITM,0,25,80,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
382.5,2856.56,301W07382,12.7,-4.55,5,-26.38,11.45,13.85,6.74,17.25,19,6,2,58850,91,11,-0.5734,0.0142,0.4559,-0.1384,-0.2203,19.8879,5.96,-1.73,-11.99,23.6987,14.43,14.8,14.8,11.3,45.7,0.01,ITM,1,151,7,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
380.0,2837.89,301W07380,11.25,-4.15,5,-26.95,4.38,15.75,7.79,15.4,173,6,6,464388,171,96,-0.5381,0.0144,0.4617,-0.1413,-0.2062,19.9644,3.46,-1.72,-13.26,23.6987,12.97,13.35,13.35,9.62,43.75,0.01,ITM,0,61,85,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
377.5,2819.22,301W07377,9.8,-3.9,5,-28.47,5.57,13.25,8.84,13.7,99,6,6,234635,511,419,-0.5023,0.0145,0.4638,-0.1431,-0.1919,19.8146,0.96,-1.8,-15.52,23.6987,11.6,11.4,11.4,8.5,41.85,0.01,ITM,1,55,170,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
375.0,2800.55,301W07375,8.76,-3.39,5,-27.9,8.11,9.0,8.76,12.15,307,1,6,641245,542,379,-0.4662,0.0144,0.4621,-0.1436,-0.1777,20.3215,0.0,-1.56,-15.12,23.6987,10.32,10.0,10.0,7.43,39.7,0.01,ITM,0,65,87,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
372.5,2781.88,301W07372,7.48,-3.02,5,-28.76,7.13,8.24,7.48,10.5,167,6,6,311885,194,85,-0.4302,0.0143,0.4567,-0.1427,-0.1636,20.0793,0.0,-1.65,-18.07,23.6987,9.13,9.0,9.0,6.5,37.5,0.01,ITM,0,85,68,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
370.0,2763.21,301W07370,6.53,-2.77,5,-29.78,6.68,7.1,6.53,9.3,563,4,2,901398,645,285,-0.3945,0.014,0.4475,-0.1406,-0.1497,20.3315,0.0,-1.5,-18.68,23.6987,8.03,7.83,7.91,5.64,35.95,0.01,ATM,-1,30,42,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
367.5,2744.54,301W07367,5.75,-2.14,5,-27.12,5.5,5.79,5.75,7.89,299,1,1,432080,272,155,-0.3594,0.0136,0.4347,-0.1373,-0.1361,20.7553,0.0,-1.27,-18.09,23.6987,7.02,6.89,6.91,4.93,33.95,0.01,OTM,1,12,35,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
365.0,2725.87,301W07365,4.93,-2.08,5,-29.67,4.75,5.3,4.93,7.01,388,1,1,473558,356,188,-0.3252,0.0131,0.4185,-0.1328,-0.1229,20.8744,0.0,-1.17,-19.18,23.6987,6.1,5.99,5.99,4.28,32.45,0.01,OTM,1,33,48,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
362.5,2707.2,301W07362,4.36,-1.78,5,-28.99,4.09,4.76,4.36,6.14,279,6,1,307573,971,166,-0.2923,0.0125,0.3994,-0.1272,-0.1103,21.406,0.0,-0.9,-17.11,23.6987,5.26,5.1,5.13,3.7,30.7,0.01,OTM,0,30,13,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
360.0,2688.53,301W07360,3.71,-1.44,5,-27.96,3.67,3.89,3.71,5.15,593,1,1,554213,2808,225,-0.2607,0.0118,0.3776,-0.1207,-0.0982,21.5378,0.0,-0.8,-17.74,23.6987,4.51,4.39,4.5,3.21,29.1,0.01,OTM,0,104,26,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
357.5,2669.86,301W07357,3.09,-1.35,5,-30.41,2.84,3.24,3.09,4.44,773,1,1,606718,499,347,-0.2309,0.011,0.3537,-0.1135,-0.0868,21.527,0.0,-0.75,-19.53,23.6987,3.84,3.81,3.81,2.78,27.5,0.01,OTM,0,10,30,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
355.0,2651.19,301W07355,2.73,-1.12,5,-29.09,2.6,2.73,2.73,3.85,1024,1,1,684923,1455,551,-0.2028,0.0102,0.3282,-0.1056,-0.0761,22.0964,0.0,-0.51,-15.74,23.6987,3.24,3.3,3.3,2.4,26.25,0.01,OTM,1,75,18,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
352.5,2632.52,301W07352,2.38,-0.92,5,-27.88,2.38,2.98,2.38,3.3,354,3,1,206430,1314,184,-0.1767,0.0094,0.3015,-0.0973,-0.0662,22.5481,0.0,-0.34,-12.5,23.6987,2.72,2.77,2.84,2.08,25.05,0.01,OTM,0,10,33,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
350.0,2613.85,301W07350,2.01,-0.82,5,-28.98,1.98,2.02,2.01,2.83,973,1,5,492048,4956,2282,-0.1527,0.0086,0.2743,-0.0887,-0.0571,22.7587,0.0,-0.25,-11.06,23.6987,2.26,2.34,2.45,1.81,23.65,0.01,OTM,-1,13,49,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
347.5,2595.18,301W07347,1.75,-0.68,5,-27.98,1.73,1.85,1.75,2.43,639,1,10,281283,720,257,-0.1308,0.0077,0.247,-0.0801,-0.0489,23.2192,0.0,-0.12,-6.42,23.6987,1.87,2.23,2.23,1.59,22.3,0.01,OTM,-6,35,20,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
345.0,2576.51,301W07345,1.55,-0.55,5,-26.19,1.48,1.55,1.55,2.1,1013,3,2,385143,2086,319,-0.111,0.0069,0.2201,-0.0715,-0.0414,23.8006,0.0,0.02,1.31,23.6987,1.53,1.78,1.82,1.38,21.25,0.01,OTM,0,9,12,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
342.5,2557.83,301W07342,1.3,-0.53,5,-28.96,1.33,1.46,1.3,1.83,892,1,1,304133,1031,468,-0.0934,0.0061,0.194,-0.0632,-0.0348,24.0103,0.0,0.06,4.84,23.6987,1.24,1.47,1.57,1.2,20.3,0.01,OTM,1,8,12,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
340.0,2539.16,301W07340,1.15,-0.37,5,-24.34,1.14,1.24,1.15,1.52,1091,1,1,315883,1996,460,-0.0778,0.0053,0.1692,-0.0552,-0.029,24.5792,0.0,0.15,15.0,23.6987,1.0,1.3,1.36,1.06,19.15,0.01,OTM,0,11,61,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
337.5,2520.49,301W07337,1.15,-0.17,5,-12.88,1.15,1.38,1.15,1.32,399,8,2,102893,863,-22,-0.0642,0.0046,0.146,-0.0477,-0.0239,25.9215,0.0,0.36,45.57,23.6987,0.79,1.15,1.19,0.93,18.3,0.01,OTM,0,9,6,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
335.0,2501.82,301W07335,0.9,-0.27,5,-23.08,0.87,0.95,0.9,1.17,745,5,3,170550,2613,312,-0.0524,0.0039,0.1245,-0.0407,-0.0195,25.6965,0.0,0.27,42.86,23.6987,0.63,1.03,1.04,0.82,17.65,0.01,OTM,0,11,10,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
332.5,2483.15,301W07332,0.78,-0.24,5,-23.53,0.74,0.78,0.78,1.02,276,2,1,55268,428,59,-0.0424,0.0033,0.105,-0.0344,-0.0157,26.127,0.0,0.29,59.18,23.6987,0.49,0.86,0.9,0.74,16.6,0.01,OTM,0,6,4,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
330.0,2464.48,301W07330,0.71,-0.18,5,-20.22,0.68,0.73,0.71,0.89,1179,3,1,207570,2128,127,-0.0339,0.0027,0.0874,-0.0287,-0.0126,26.8363,0.0,0.33,86.84,23.6987,0.38,0.77,0.8,0.65,15.9,0.01,OTM,1,19,62,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
327.5,2445.81,301W07327,0.64,-0.15,5,-18.99,0.6,0.67,0.64,0.79,359,1,6,56465,705,102,-0.0268,0.0022,0.072,-0.0236,-0.0099,27.4802,0.0,0.35,120.69,23.6987,0.29,0.67,0.71,0.59,15.35,0.01,OTM,1,2,49,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
325.0,2427.14,301W07325,0.58,-0.13,5,-18.31,0.54,0.6,0.58,0.71,731,1,52,102893,3931,229,-0.0209,0.0018,0.0585,-0.0192,-0.0077,28.1457,0.0,0.36,163.64,23.6987,0.22,0.6,0.63,0.53,14.8,0.01,OTM,1,3,101,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
322.5,2408.47,301W07322,0.49,-0.14,5,-22.22,0.5,0.53,0.49,0.63,317,1,1,40338,1029,57,-0.0162,0.0015,0.047,-0.0155,-0.006,28.4245,0.0,0.33,206.25,23.6987,0.16,0.55,0.56,0.47,14.25,0.01,OTM,0,2,50,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
320.0,2389.8,301W07320,0.45,-0.11,5,-19.64,0.43,0.47,0.45,0.56,1114,5,1,126860,2309,238,-0.0124,0.0012,0.0372,-0.0123,-0.0046,29.1492,0.0,0.33,275.0,23.6987,0.12,0.48,0.51,0.42,13.7,0.01,OTM,-2,15,48,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
317.5,2371.13,301W07317,0.53,0.03,2,6.0,0.4,0.76,0.53,0.5,596,1,33,61200,1083,-100,-0.0093,0.0009,0.0291,-0.0096,-0.0034,31.2436,0.0,0.44,488.89,23.6987,0.09,0.44,0.53,0.39,13.15,0.01,OTM,1,3,39,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
315.0,2352.46,301W07315,0.37,-0.09,5,-19.57,0.4,0.0,0.37,0.46,438,0,1,41200,910,3,-0.0069,0.0007,0.0225,-0.0074,-0.0026,30.4438,0.0,0.31,516.67,23.6987,0.06,0.4,0.42,0.36,12.5,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
312.5,2333.79,301W07312,0.33,-0.09,5,-21.43,0.33,0.37,0.33,0.42,347,1,53,29745,456,-7,-0.0051,0.0005,0.0171,-0.0057,-0.0019,30.9982,0.0,0.28,560.0,23.6987,0.05,0.37,0.38,0.32,12.2,0.01,OTM,0,1,56,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
310.0,2315.12,301W07310,0.31,-0.07,5,-18.42,0.29,0.31,0.31,0.38,753,1,4,57515,1833,260,-0.0037,0.0004,0.0128,-0.0042,-0.0014,31.8128,0.0,0.28,933.33,23.6987,0.03,0.34,0.35,0.29,12.05,0.01,OTM,0,10,39,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
307.5,2296.45,301W07307,0.28,-0.07,5,-20.0,0.25,0.28,0.28,0.35,419,1,2,29845,383,129,-0.0026,0.0003,0.0095,-0.0031,-0.001,32.4219,0.0,0.26,1300.0,23.6987,0.02,0.32,0.32,0.27,11.85,0.01,OTM,0,1,4,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
305.0,2277.78,301W07305,0.26,-0.06,5,-18.75,0.24,0.26,0.26,0.32,582,1,1,37410,909,56,-0.0019,0.0002,0.0069,-0.0023,-0.0007,33.167,0.0,0.24,1200.0,23.6987,0.02,0.28,0.29,0.24,11.4,0.01,OTM,0,10,8,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
302.5,2259.11,301W07302,0.23,-0.06,5,-20.69,0.22,0.24,0.23,0.29,171,1,1,10123,791,99,-0.0013,0.0002,0.005,-0.0016,-0.0005,33.6646,0.0,0.22,2200.0,23.6987,0.01,0.26,0.26,0.22,10.95,0.01,OTM,1,1,9,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
300.0,2240.44,301W07300,0.22,-0.04,5,-15.38,0.2,0.22,0.22,0.26,2189,2,6,121190,6619,1162,-0.0009,0.0001,0.0035,-0.0012,-0.0003,34.5495,0.0,0.21,2100.0,23.6987,0.01,0.25,0.25,0.21,10.65,0.01,OTM,0,56,37,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
297.5,2221.77,301W07297,0.2,-0.05,5,-20.0,0.2,0.21,0.2,0.25,193,1,2,9640,211,47,-0.0006,0.0001,0.0024,-0.0008,-0.0002,35.1768,0.0,0.2,9999.99,23.6987,0.0,0.22,0.22,0.19,10.45,0.01,OTM,1,1,7,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
295.0,2203.1,301W07295,0.19,-0.04,5,-17.39,0.18,0.19,0.19,0.23,708,1,54,33150,1555,270,-0.0004,0.0001,0.0017,-0.0006,-0.0001,36.0211,0.0,0.19,9999.99,23.6987,0.0,0.2,0.21,0.18,10.15,0.01,OTM,-1,27,122,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
292.5,2184.43,301W07292,0.17,-0.04,5,-19.05,0.14,0.17,0.17,0.21,176,1,4,7885,305,127,-0.0003,0.0,0.0011,-0.0004,-0.0001,36.5636,0.0,0.17,9999.99,23.6987,0.0,0.19,0.19,0.17,9.89,0.01,OTM,11,54,4,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
290.0,2165.76,301W07290,0.15,-0.05,5,-25.0,0.15,0.16,0.15,0.2,269,1,55,11095,906,-48,-0.0002,0.0,0.0007,-0.0002,-0.0001,37.038,0.0,0.15,9999.99,23.6987,0.0,0.18,0.18,0.15,9.62,0.01,OTM,-1,5,63,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
287.5,2147.09,301W07287,0.15,-0.04,5,-21.05,0.14,0.15,0.15,0.19,79,1,1,3018,330,-36,-0.0001,0.0,0.0005,-0.0002,-0.0,38.1269,0.0,0.15,9999.99,23.6987,0.0,0.17,0.17,0.15,9.58,0.01,OTM,5,54,5,0.0,0.0,0,0.0,202507_put,2025-06-05,19:28:20
