acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
485.0,3622.04,301W06485,114.85,0.0,3,0.0,85.25,144.4,6.39,114.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0337,-0.093,165.233,108.46,6.63,6.13,23.6987,108.22,0.0,0.0,0.0,144.4,85.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
482.5,3603.37,301W06482,112.35,0.0,3,0.0,82.75,141.9,6.39,112.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0335,-0.0925,163.0269,105.96,6.62,6.26,23.6987,105.73,0.0,0.0,0.0,141.9,82.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
480.0,3584.7,301W06480,109.85,0.0,3,0.0,80.25,139.4,6.39,109.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0334,-0.092,160.7991,103.46,6.62,6.41,23.6987,103.23,0.0,0.0,0.0,139.4,80.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
477.5,3566.03,301W06477,107.35,0.0,3,0.0,77.75,136.9,6.39,107.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0332,-0.0915,158.5492,100.96,6.62,6.57,23.6987,100.73,0.0,0.0,0.0,136.9,77.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
475.0,3547.36,301W06475,104.85,0.0,3,0.0,75.25,134.4,6.39,104.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.033,-0.0911,156.2764,98.46,6.62,6.74,23.6987,98.23,0.0,0.0,0.0,134.4,75.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
472.5,3528.69,301W06472,102.35,0.0,3,0.0,72.75,131.9,6.39,102.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0328,-0.0906,153.9803,95.96,6.62,6.92,23.6987,95.73,0.0,0.0,0.0,131.9,72.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
470.0,3510.02,301W06470,99.85,0.0,3,0.0,70.25,129.4,6.39,99.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0327,-0.0901,151.6602,93.46,6.62,7.1,23.6987,93.23,0.0,0.0,0.0,129.4,70.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
467.5,3491.35,301W06467,97.35,0.0,3,0.0,67.75,126.9,6.39,97.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0325,-0.0896,149.3155,90.96,6.62,7.3,23.6987,90.73,0.0,0.0,0.0,126.9,67.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
465.0,3472.68,301W06465,94.85,0.0,3,0.0,65.25,124.4,6.39,94.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0323,-0.0891,146.9454,88.46,6.62,7.5,23.6987,88.23,0.0,0.0,0.0,124.4,65.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
462.5,3454.01,301W06462,92.35,0.0,3,0.0,62.75,121.9,6.39,92.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0321,-0.0887,144.5492,85.96,6.62,7.72,23.6987,85.73,0.0,0.0,0.0,121.9,62.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
460.0,3435.34,301W06460,89.85,0.0,3,0.0,60.25,119.4,6.39,89.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.032,-0.0882,142.1262,83.46,6.61,7.94,23.6987,83.24,0.0,0.0,0.0,119.4,60.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
457.5,3416.67,301W06457,87.35,0.0,3,0.0,57.75,116.9,6.39,87.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0318,-0.0877,139.6755,80.96,6.61,8.19,23.6987,80.74,0.0,0.0,0.0,116.9,57.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
455.0,3398.0,301W06455,85.9,0.0,3,0.0,55.25,114.45,7.44,85.9,0,10,10,0,67,0,-1.0,0.0,0.0,0.0316,-0.0872,144.5677,78.46,7.66,9.79,23.6987,78.24,0.0,0.0,0.0,114.45,55.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
452.5,3379.33,301W06452,82.35,0.0,3,0.0,52.75,111.95,6.39,82.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0314,-0.0867,134.6875,75.96,6.61,8.73,23.6987,75.74,0.0,0.0,0.0,111.95,52.75,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
450.0,3360.66,301W06450,79.85,0.0,3,0.0,50.25,109.45,6.39,79.85,0,10,10,0,8,0,-1.0,0.0,0.0,0.0313,-0.0863,132.1483,73.46,6.61,9.03,23.6987,73.24,0.0,0.0,0.0,109.45,50.25,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
447.5,3341.99,301W06447,77.35,0.0,3,0.0,47.8,106.95,6.39,77.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0311,-0.0858,129.5776,70.96,6.61,9.34,23.6987,70.74,0.0,0.0,0.0,106.95,47.8,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
445.0,3323.32,301W06445,74.85,0.0,3,0.0,45.3,104.45,6.39,74.85,0,10,10,0,0,0,-1.0,0.0,0.0,0.0309,-0.0853,126.9743,68.46,6.61,9.69,23.6987,68.24,0.0,0.0,0.0,104.45,45.3,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
442.5,3304.65,301W06442,72.35,0.0,3,0.0,42.8,101.95,6.39,72.35,0,10,10,0,0,0,-1.0,0.0,0.0,0.0307,-0.0848,124.3371,65.96,6.61,10.05,23.6987,65.74,0.0,0.0,0.0,101.95,42.8,ITM,0,10,10,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
