stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,hts_otst_stpl_qty,otst_stpl_qty_icdc,code,trade_date,collection_time
2025-04-22 00:00:00,329.0,327.45,330.2,327.3,120,9861138,N,28176,4735,101W09,2025-06-05,19:38:08
2025-04-23 00:00:00,335.2,333.4,335.2,332.45,497,41426263,N,28176,4735,101W09,2025-06-05,19:38:08
2025-04-24 00:00:00,334.35,335.8,336.0,331.95,189,15776888,N,28176,4735,101W09,2025-06-05,19:38:08
2025-04-25 00:00:00,337.55,338.5,338.9,336.3,228,19252825,N,28176,4735,101W09,2025-06-05,19:38:08
2025-04-28 00:00:00,337.8,338.0,339.2,337.0,228,19267813,N,28176,4735,101W09,2025-06-05,19:38:08
2025-04-29 00:00:00,339.95,338.0,341.75,337.45,1082,91947750,N,28176,4735,101W09,2025-06-05,19:38:08
2025-04-30 00:00:00,339.3,339.8,341.05,337.65,251,21277963,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-02 00:00:00,339.85,338.05,340.7,336.6,370,31339350,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-07 00:00:00,341.55,341.65,343.7,340.1,668,57115125,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-08 00:00:00,341.95,342.25,344.3,341.8,290,24873900,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-09 00:00:00,341.85,342.05,343.6,341.1,220,18829750,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-12 00:00:00,346.85,344.9,347.05,343.85,372,32125150,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-13 00:00:00,348.0,349.2,349.95,347.2,363,31621425,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-14 00:00:00,352.8,350.75,354.0,350.2,1251,110005950,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-15 00:00:00,349.85,351.4,353.05,349.5,1081,95071300,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-16 00:00:00,350.9,350.95,352.05,350.25,423,37126138,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-19 00:00:00,346.3,349.7,349.75,345.85,486,42228038,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-20 00:00:00,347.7,350.05,350.65,347.35,560,48824388,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-21 00:00:00,349.5,348.35,351.7,348.35,685,60014825,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-22 00:00:00,344.8,348.0,348.05,344.45,977,84707588,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-23 00:00:00,345.6,344.75,346.95,344.65,424,36675600,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-26 00:00:00,350.5,346.25,351.3,346.05,859,74901125,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-27 00:00:00,351.8,350.5,352.35,349.8,1303,114340338,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-28 00:00:00,357.35,352.9,360.15,352.65,3694,330422325,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-29 00:00:00,364.05,360.15,364.35,359.45,3229,293014313,N,28176,4735,101W09,2025-06-05,19:38:08
2025-05-30 00:00:00,360.8,361.65,363.7,359.8,1644,148891513,N,28176,4735,101W09,2025-06-05,19:38:08
2025-06-02 00:00:00,359.85,359.45,363.8,358.55,3415,307309038,N,28176,4735,101W09,2025-06-05,19:38:08
2025-06-04 00:00:00,370.8,364.95,370.8,364.5,4708,434353775,N,28176,4735,101W09,2025-06-05,19:38:08
2025-06-05 00:00:00,376.9,374.0,380.9,372.8,8349,787603120,N,28176,4735,101W09,2025-06-05,19:38:08
2025-06-05 00:00:00,376.9,374.0,380.9,372.8,8349,787603120,N,28176,4735,101W09,2025-06-05,20:19:48
2025-06-04 00:00:00,370.8,364.95,370.8,364.5,4708,434353775,N,28176,4735,101W09,2025-06-05,20:19:48
2025-06-02 00:00:00,359.85,359.45,363.8,358.55,3415,307309038,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-30 00:00:00,360.8,361.65,363.7,359.8,1644,148891513,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-29 00:00:00,364.05,360.15,364.35,359.45,3229,293014313,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-28 00:00:00,357.35,352.9,360.15,352.65,3694,330422325,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-27 00:00:00,351.8,350.5,352.35,349.8,1303,114340338,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-26 00:00:00,350.5,346.25,351.3,346.05,859,74901125,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-23 00:00:00,345.6,344.75,346.95,344.65,424,36675600,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-22 00:00:00,344.8,348.0,348.05,344.45,977,84707588,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-21 00:00:00,349.5,348.35,351.7,348.35,685,60014825,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-20 00:00:00,347.7,350.05,350.65,347.35,560,48824388,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-19 00:00:00,346.3,349.7,349.75,345.85,486,42228038,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-16 00:00:00,350.9,350.95,352.05,350.25,423,37126138,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-15 00:00:00,349.85,351.4,353.05,349.5,1081,95071300,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-14 00:00:00,352.8,350.75,354.0,350.2,1251,110005950,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-13 00:00:00,348.0,349.2,349.95,347.2,363,31621425,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-12 00:00:00,346.85,344.9,347.05,343.85,372,32125150,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-09 00:00:00,341.85,342.05,343.6,341.1,220,18829750,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-08 00:00:00,341.95,342.25,344.3,341.8,290,24873900,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-07 00:00:00,341.55,341.65,343.7,340.1,668,57115125,N,28176,4735,101W09,2025-06-05,20:19:48
2025-05-02 00:00:00,339.85,338.05,340.7,336.6,370,31339350,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-30 00:00:00,339.3,339.8,341.05,337.65,251,21277963,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-29 00:00:00,339.95,338.0,341.75,337.45,1082,91947750,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-28 00:00:00,337.8,338.0,339.2,337.0,228,19267813,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-25 00:00:00,337.55,338.5,338.9,336.3,228,19252825,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-24 00:00:00,334.35,335.8,336.0,331.95,189,15776888,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-23 00:00:00,335.2,333.4,335.2,332.45,497,41426263,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-22 00:00:00,329.0,327.45,330.2,327.3,120,9861138,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-21 00:00:00,329.25,328.25,331.1,328.05,114,9391250,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-18 00:00:00,329.2,326.7,329.5,326.35,152,12457850,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-17 00:00:00,326.55,323.2,327.5,322.95,153,12448375,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-16 00:00:00,324.15,327.5,327.95,323.65,204,16629513,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-15 00:00:00,329.1,326.0,329.65,325.8,316,25981313,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-14 00:00:00,326.2,326.15,327.7,325.0,175,14256175,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-11 00:00:00,322.8,318.8,323.45,318.4,1248,100246938,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-10 00:00:00,325.0,323.8,325.0,319.4,406,32719250,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-09 00:00:00,305.0,306.75,310.85,304.0,590,45296325,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-08 00:00:00,310.9,316.6,318.25,309.55,4220,329884625,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-07 00:00:00,308.8,311.15,316.0,307.05,859,66955525,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-04 00:00:00,329.75,327.3,336.25,326.5,1069,88706525,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-03 00:00:00,333.0,328.8,334.0,324.9,345,28525938,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-02 00:00:00,338.1,342.05,342.6,337.0,425,36017900,N,28176,4735,101W09,2025-06-05,20:19:48
2025-04-01 00:00:00,340.75,336.2,341.35,335.95,422,35802325,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-31 00:00:00,334.55,338.0,339.0,334.4,456,38315588,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-28 00:00:00,345.1,350.9,350.9,343.85,248,21456038,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-27 00:00:00,350.9,352.75,354.45,350.9,211,18608000,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-26 00:00:00,355.95,353.85,356.9,353.0,169,14994338,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-25 00:00:00,353.3,356.0,356.45,352.25,146,12927338,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-24 00:00:00,354.65,355.65,356.6,353.3,139,12339575,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-21 00:00:00,356.1,351.75,356.2,351.3,191,16923025,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-20 00:00:00,354.2,352.75,355.35,352.55,1108,98062638,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-19 00:00:00,351.6,349.1,353.55,348.3,340,29863150,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-18 00:00:00,348.75,352.6,352.85,347.8,263,23063925,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-17 00:00:00,347.35,342.85,348.1,342.8,241,20861138,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-14 00:00:00,340.85,340.3,341.6,338.5,1214,103254000,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-13 00:00:00,338.6,342.45,344.35,338.1,124,10585350,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-12 00:00:00,340.8,334.9,341.25,334.9,111,9442288,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-11 00:00:00,335.05,329.5,335.3,329.5,544,45215013,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-10 00:00:00,339.25,336.45,340.0,335.85,26,2200800,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-07 00:00:00,339.4,336.3,339.4,335.0,6,504700,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-06 00:00:00,339.2,337.9,340.55,337.8,31,2628525,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-05 00:00:00,337.0,336.6,337.7,334.1,43,3616200,N,28176,4735,101W09,2025-06-05,20:19:48
2025-03-04 00:00:00,333.4,335.3,335.3,332.9,24,2003513,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-28 00:00:00,334.3,342.0,342.0,333.8,83,7006588,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-27 00:00:00,347.0,348.5,348.5,345.6,11,953025,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-26 00:00:00,348.5,345.2,348.5,344.9,11,952375,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-25 00:00:00,346.7,345.3,347.35,345.25,13,1124825,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-24 00:00:00,347.95,347.3,347.95,347.3,433,37759238,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-21 00:00:00,351.6,351.6,351.6,351.6,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-20 00:00:00,351.6,351.45,352.35,351.45,706,62652788,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-19 00:00:00,354.7,351.9,354.85,351.75,206,18258825,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-18 00:00:00,347.4,345.4,347.4,345.3,4,345875,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-17 00:00:00,344.3,343.1,344.35,343.1,4,343988,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-14 00:00:00,340.6,340.6,340.6,340.6,2,170300,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-13 00:00:00,339.55,339.3,339.55,339.3,7,593888,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-12 00:00:00,336.6,336.6,336.6,336.6,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-11 00:00:00,336.6,336.5,336.7,336.5,13,1094175,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-10 00:00:00,332.7,330.3,333.65,329.8,33,2733100,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-07 00:00:00,332.4,334.65,334.7,332.4,503,41987938,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-06 00:00:00,334.15,331.2,334.2,331.15,40,3334050,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-05 00:00:00,332.2,333.3,335.3,331.1,20,1661975,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-04 00:00:00,327.2,326.6,330.9,326.6,18,1483075,N,28176,4735,101W09,2025-06-05,20:19:48
2025-02-03 00:00:00,323.35,324.0,324.0,321.0,36,2904988,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-31 00:00:00,332.0,332.0,332.55,329.9,14,1159113,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-24 00:00:00,334.5,334.5,334.5,334.5,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-23 00:00:00,334.5,337.25,337.25,334.5,2,167938,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-22 00:00:00,332.5,332.5,332.5,332.5,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-21 00:00:00,332.5,334.1,334.1,332.5,2,166650,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-20 00:00:00,335.55,335.55,335.55,335.55,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-17 00:00:00,334.5,334.5,334.5,334.5,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-16 00:00:00,334.5,334.5,334.5,334.5,1,83625,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-15 00:00:00,332.25,332.25,332.25,332.25,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-14 00:00:00,330.75,330.75,330.75,330.75,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-13 00:00:00,335.6,335.6,335.6,335.6,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-10 00:00:00,335.2,335.2,335.2,335.2,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-09 00:00:00,335.55,335.55,335.55,335.55,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-08 00:00:00,332.75,332.75,332.75,332.75,750,62976563,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-07 00:00:00,332.0,332.0,332.0,332.0,0,0,N,28176,4735,101W09,2025-06-05,20:19:48
2025-01-06 00:00:00,332.0,326.45,332.0,326.45,7,575450,N,28176,4735,101W09,2025-06-05,20:19:48
2025-06-05 00:00:00,376.9,374.0,380.9,372.8,8349,787603120,N,28176,4735,101W09,2025-06-05,20:26:04
2025-06-04 00:00:00,370.8,364.95,370.8,364.5,4708,434353775,N,28176,4735,101W09,2025-06-05,20:26:04
2025-06-02 00:00:00,359.85,359.45,363.8,358.55,3415,307309038,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-30 00:00:00,360.8,361.65,363.7,359.8,1644,148891513,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-29 00:00:00,364.05,360.15,364.35,359.45,3229,293014313,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-28 00:00:00,357.35,352.9,360.15,352.65,3694,330422325,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-27 00:00:00,351.8,350.5,352.35,349.8,1303,114340338,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-26 00:00:00,350.5,346.25,351.3,346.05,859,74901125,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-23 00:00:00,345.6,344.75,346.95,344.65,424,36675600,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-22 00:00:00,344.8,348.0,348.05,344.45,977,84707588,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-21 00:00:00,349.5,348.35,351.7,348.35,685,60014825,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-20 00:00:00,347.7,350.05,350.65,347.35,560,48824388,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-19 00:00:00,346.3,349.7,349.75,345.85,486,42228038,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-16 00:00:00,350.9,350.95,352.05,350.25,423,37126138,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-15 00:00:00,349.85,351.4,353.05,349.5,1081,95071300,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-14 00:00:00,352.8,350.75,354.0,350.2,1251,110005950,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-13 00:00:00,348.0,349.2,349.95,347.2,363,31621425,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-12 00:00:00,346.85,344.9,347.05,343.85,372,32125150,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-09 00:00:00,341.85,342.05,343.6,341.1,220,18829750,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-08 00:00:00,341.95,342.25,344.3,341.8,290,24873900,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-07 00:00:00,341.55,341.65,343.7,340.1,668,57115125,N,28176,4735,101W09,2025-06-05,20:26:04
2025-05-02 00:00:00,339.85,338.05,340.7,336.6,370,31339350,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-30 00:00:00,339.3,339.8,341.05,337.65,251,21277963,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-29 00:00:00,339.95,338.0,341.75,337.45,1082,91947750,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-28 00:00:00,337.8,338.0,339.2,337.0,228,19267813,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-25 00:00:00,337.55,338.5,338.9,336.3,228,19252825,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-24 00:00:00,334.35,335.8,336.0,331.95,189,15776888,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-23 00:00:00,335.2,333.4,335.2,332.45,497,41426263,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-22 00:00:00,329.0,327.45,330.2,327.3,120,9861138,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-21 00:00:00,329.25,328.25,331.1,328.05,114,9391250,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-18 00:00:00,329.2,326.7,329.5,326.35,152,12457850,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-17 00:00:00,326.55,323.2,327.5,322.95,153,12448375,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-16 00:00:00,324.15,327.5,327.95,323.65,204,16629513,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-15 00:00:00,329.1,326.0,329.65,325.8,316,25981313,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-14 00:00:00,326.2,326.15,327.7,325.0,175,14256175,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-11 00:00:00,322.8,318.8,323.45,318.4,1248,100246938,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-10 00:00:00,325.0,323.8,325.0,319.4,406,32719250,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-09 00:00:00,305.0,306.75,310.85,304.0,590,45296325,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-08 00:00:00,310.9,316.6,318.25,309.55,4220,329884625,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-07 00:00:00,308.8,311.15,316.0,307.05,859,66955525,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-04 00:00:00,329.75,327.3,336.25,326.5,1069,88706525,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-03 00:00:00,333.0,328.8,334.0,324.9,345,28525938,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-02 00:00:00,338.1,342.05,342.6,337.0,425,36017900,N,28176,4735,101W09,2025-06-05,20:26:04
2025-04-01 00:00:00,340.75,336.2,341.35,335.95,422,35802325,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-31 00:00:00,334.55,338.0,339.0,334.4,456,38315588,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-28 00:00:00,345.1,350.9,350.9,343.85,248,21456038,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-27 00:00:00,350.9,352.75,354.45,350.9,211,18608000,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-26 00:00:00,355.95,353.85,356.9,353.0,169,14994338,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-25 00:00:00,353.3,356.0,356.45,352.25,146,12927338,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-24 00:00:00,354.65,355.65,356.6,353.3,139,12339575,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-21 00:00:00,356.1,351.75,356.2,351.3,191,16923025,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-20 00:00:00,354.2,352.75,355.35,352.55,1108,98062638,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-19 00:00:00,351.6,349.1,353.55,348.3,340,29863150,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-18 00:00:00,348.75,352.6,352.85,347.8,263,23063925,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-17 00:00:00,347.35,342.85,348.1,342.8,241,20861138,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-14 00:00:00,340.85,340.3,341.6,338.5,1214,103254000,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-13 00:00:00,338.6,342.45,344.35,338.1,124,10585350,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-12 00:00:00,340.8,334.9,341.25,334.9,111,9442288,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-11 00:00:00,335.05,329.5,335.3,329.5,544,45215013,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-10 00:00:00,339.25,336.45,340.0,335.85,26,2200800,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-07 00:00:00,339.4,336.3,339.4,335.0,6,504700,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-06 00:00:00,339.2,337.9,340.55,337.8,31,2628525,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-05 00:00:00,337.0,336.6,337.7,334.1,43,3616200,N,28176,4735,101W09,2025-06-05,20:26:04
2025-03-04 00:00:00,333.4,335.3,335.3,332.9,24,2003513,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-28 00:00:00,334.3,342.0,342.0,333.8,83,7006588,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-27 00:00:00,347.0,348.5,348.5,345.6,11,953025,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-26 00:00:00,348.5,345.2,348.5,344.9,11,952375,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-25 00:00:00,346.7,345.3,347.35,345.25,13,1124825,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-24 00:00:00,347.95,347.3,347.95,347.3,433,37759238,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-21 00:00:00,351.6,351.6,351.6,351.6,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-20 00:00:00,351.6,351.45,352.35,351.45,706,62652788,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-19 00:00:00,354.7,351.9,354.85,351.75,206,18258825,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-18 00:00:00,347.4,345.4,347.4,345.3,4,345875,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-17 00:00:00,344.3,343.1,344.35,343.1,4,343988,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-14 00:00:00,340.6,340.6,340.6,340.6,2,170300,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-13 00:00:00,339.55,339.3,339.55,339.3,7,593888,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-12 00:00:00,336.6,336.6,336.6,336.6,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-11 00:00:00,336.6,336.5,336.7,336.5,13,1094175,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-10 00:00:00,332.7,330.3,333.65,329.8,33,2733100,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-07 00:00:00,332.4,334.65,334.7,332.4,503,41987938,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-06 00:00:00,334.15,331.2,334.2,331.15,40,3334050,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-05 00:00:00,332.2,333.3,335.3,331.1,20,1661975,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-04 00:00:00,327.2,326.6,330.9,326.6,18,1483075,N,28176,4735,101W09,2025-06-05,20:26:04
2025-02-03 00:00:00,323.35,324.0,324.0,321.0,36,2904988,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-31 00:00:00,332.0,332.0,332.55,329.9,14,1159113,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-24 00:00:00,334.5,334.5,334.5,334.5,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-23 00:00:00,334.5,337.25,337.25,334.5,2,167938,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-22 00:00:00,332.5,332.5,332.5,332.5,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-21 00:00:00,332.5,334.1,334.1,332.5,2,166650,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-20 00:00:00,335.55,335.55,335.55,335.55,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-17 00:00:00,334.5,334.5,334.5,334.5,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-16 00:00:00,334.5,334.5,334.5,334.5,1,83625,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-15 00:00:00,332.25,332.25,332.25,332.25,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-14 00:00:00,330.75,330.75,330.75,330.75,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-13 00:00:00,335.6,335.6,335.6,335.6,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-10 00:00:00,335.2,335.2,335.2,335.2,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-09 00:00:00,335.55,335.55,335.55,335.55,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-08 00:00:00,332.75,332.75,332.75,332.75,750,62976563,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-07 00:00:00,332.0,332.0,332.0,332.0,0,0,N,28176,4735,101W09,2025-06-05,20:26:04
2025-01-06 00:00:00,332.0,326.45,332.0,326.45,7,575450,N,28176,4735,101W09,2025-06-05,20:26:04
