stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,hts_otst_stpl_qty,otst_stpl_qty_icdc,code,collection_date,collection_time,collection_datetime
2025-04-21,328.7,327.5,330.8,327.45,147212,12107940760,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-22,328.55,327.0,329.9,326.5,147756,12136064775,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-23,334.8,333.0,334.85,332.0,166458,13884337200,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-24,333.5,335.6,335.75,331.5,147712,12307383788,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-25,337.4,337.95,338.55,335.75,176907,14915262075,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-28,337.5,337.3,338.75,336.55,141684,11954937613,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-29,339.75,338.35,341.35,336.9,153586,13022806313,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-30,338.85,339.55,340.6,337.05,173574,14692381138,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-02,339.3,338.6,340.4,336.1,183136,15507253150,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-07,341.1,341.5,343.3,339.55,191186,16314307738,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-08,341.45,341.3,343.9,341.2,185973,15926340825,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-09,341.4,341.4,343.3,340.6,140464,12003099763,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-12,346.3,344.6,346.65,343.3,159656,13765016150,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-13,347.6,348.6,349.55,346.55,167296,14545530838,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-14,352.0,350.15,353.6,349.65,184253,16194584488,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-15,349.35,351.0,352.7,348.8,162289,14234364900,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-16,350.4,350.55,351.6,349.6,123664,10838331125,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-19,346.05,349.0,349.4,345.2,168308,14596500250,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-20,347.35,349.95,350.25,346.85,142090,12372146488,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-21,349.0,348.0,351.3,347.7,160089,14001961238,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-22,344.3,347.5,347.7,343.9,180125,15562586500,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-23,345.15,343.9,346.6,343.9,135672,11723279613,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-26,350.1,345.95,350.9,345.6,187966,16379575513,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-27,351.45,350.1,351.95,349.2,141471,12402233450,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-28,356.8,352.55,359.7,352.15,261407,23317901688,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-29,363.4,360.0,363.8,358.9,252209,22818653755,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-30,360.1,360.85,363.1,359.15,208575,18830770900,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-06-02,359.15,359.0,363.2,357.9,221081,19897728150,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-06-04,370.05,364.9,370.05,363.6,221621,20390779975,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-06-05,376.1,373.0,380.1,372.0,297061,27955030655,N,260859,-5365,101W06,2025-06-06,16:14:25,2025-06-06 16:14:25
