stck_bsop_date,futs_prpr,futs_oprc,futs_hgpr,futs_lwpr,acml_vol,acml_tr_pbmn,mod_yn,hts_otst_stpl_qty,otst_stpl_qty_icdc,code,collection_date,collection_time,collection_datetime
2025-03-19,350.5,348.35,352.75,347.3,206307,18107759100,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-20,353.3,351.5,354.45,351.25,194162,17140053313,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-21,354.95,351.0,355.3,350.2,185886,16433842023,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-24,353.65,354.55,355.7,352.2,183270,16218041950,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-25,352.35,354.65,355.55,351.0,187990,16591554750,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-26,354.9,352.9,356.0,351.95,185567,16428994050,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-27,350.05,351.8,353.6,350.05,203584,17898797613,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-28,344.65,349.95,350.0,343.0,231210,19942624725,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-03-31,333.8,338.0,338.25,333.55,248039,20785623150,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-01,339.95,335.45,340.7,335.15,280196,23708982313,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-02,337.4,341.8,342.5,336.1,225662,19077780613,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-03,332.4,326.05,333.6,324.15,291364,24077840838,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-04,329.15,327.0,335.8,325.7,366197,30182628125,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-07,308.5,310.4,315.9,306.65,415103,32357794138,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-08,310.55,317.5,318.65,309.0,345582,27024572600,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-09,304.65,306.0,310.6,303.15,353964,27116750325,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-10,324.55,324.8,324.9,318.8,313651,25267723625,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-11,322.35,318.2,323.35,317.7,229967,18410518588,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-14,325.7,325.8,327.3,324.1,166918,13586768388,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-15,328.55,325.3,329.35,325.1,132438,10858887375,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-16,323.85,326.9,327.75,323.15,152360,12394987325,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-17,326.35,322.8,327.2,322.65,167090,13592727250,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-18,328.95,326.0,329.05,325.75,103478,8473926075,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-21,328.7,327.5,330.8,327.45,147212,12107940760,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-22,328.55,327.0,329.9,326.5,147756,12136064775,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-23,334.8,333.0,334.85,332.0,163936,13677186425,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-24,333.5,335.6,335.75,331.5,144261,12018535088,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-25,337.4,337.95,338.55,335.75,173789,14655298825,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-28,337.5,337.3,338.75,336.55,139497,11770464163,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-29,339.75,338.35,341.35,336.9,151872,12878187563,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-04-30,338.85,339.55,340.6,337.05,172022,14560558138,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-02,339.3,338.6,340.4,336.1,180685,15299622813,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-07,341.1,341.5,343.3,339.55,188454,16082565838,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-08,341.45,341.3,343.9,341.2,183629,15726456225,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-09,341.4,341.4,343.3,340.6,138362,11823667788,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-12,346.3,344.6,346.65,343.3,158164,13637673950,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-13,347.6,348.6,349.55,346.55,163763,14239661363,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-14,352.0,350.15,353.6,349.65,181384,15945268388,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-15,349.35,351.0,352.7,348.8,159380,13978372900,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-16,350.4,350.55,351.6,349.6,121515,10650642838,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-19,346.05,349.0,349.4,345.2,166139,14406495850,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-20,347.35,349.95,350.25,346.85,139504,12148425163,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-21,349.0,348.0,351.3,347.7,158884,13897322050,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-22,344.3,347.5,347.7,343.9,177011,15290890000,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-23,345.15,343.9,346.6,343.9,133785,11560856088,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-26,350.1,345.95,350.9,345.6,185569,16172744375,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-27,351.45,350.1,351.95,349.2,139977,12271471100,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-28,356.8,352.55,359.7,352.15,259497,23150084313,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-29,363.4,360.0,363.8,358.9,249900,22612690955,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-05-30,360.1,360.85,363.1,359.15,205130,18517792650,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-06-02,359.15,359.0,363.2,357.9,218328,19649889325,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-06-04,370.05,364.9,370.05,363.6,219054,20160295463,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
2025-06-05,376.1,373.0,380.1,372.0,297061,27955030655,N,260859,-5365,101000,2025-06-06,16:14:25,2025-06-06 16:14:25
